Guid,Model,Success,Timestamp,Message,Network,Charging,Position_X,Position_Y,Availability
8,vivo 1807,False,4 days 14:07:20,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 14:07:20,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 14:07:20,50.0%,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 14:08:27,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 14:08:37,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 14:11:47,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 14:11:47,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 14:14:42,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 14:14:52,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 14:15:40,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 14:15:40,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 14:16:51,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 14:36:45,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 14:36:45,45.0%,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 14:41:12,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 14:41:22,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 14:41:55,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 14:41:55,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 14:48:00,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 14:48:10,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 14:48:57,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 14:48:57,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 14:48:57,44.0%,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 14:55:15,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 14:55:25,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 14:55:48,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 14:55:48,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 15:00:07,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 15:00:17,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 15:01:23,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 15:01:23,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 15:05:46,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 15:05:56,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 15:07:42,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 15:07:42,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 15:07:42,43.0%,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 15:11:57,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 15:12:07,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 15:12:48,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 15:12:48,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 15:32:48,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 15:32:58,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 15:33:26,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 15:33:26,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 15:38:19,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 15:38:29,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 15:39:28,Unknown,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 15:39:39,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 15:39:39,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 15:40:13,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 15:40:13,battery_charged_on,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 15:40:21,screen_off,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 16:52:23,screen_on,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 16:52:23,48.0%,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 16:52:29,screen_unlock,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 16:52:29,4G,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 16:53:11,screen_off,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 16:53:11,screen_lock,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 17:04:46,screen_on,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 17:04:46,battery_charged_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:04:46,49.0%,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:04:56,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:10:22,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:10:22,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:10:29,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:10:29,48.0%,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:10:39,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:11:33,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:11:33,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:12:00,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:12:10,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:12:31,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:12:31,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:12:45,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:12:52,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:13:59,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:14:09,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:14:50,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:14:50,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:17:55,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:18:02,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:18:56,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:19:06,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:19:34,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:19:34,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:21:30,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:21:40,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:23:12,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:23:12,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:23:46,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:23:54,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:26:30,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:26:40,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:27:59,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:27:59,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:27:59,47.0%,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:31:20,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:43:33,44.0%,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:43:33,Unknown,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:43:34,4G,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:52:04,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:52:04,42.0%,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:52:05,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:52:15,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:54:05,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:54:05,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:57:01,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:57:11,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:58:11,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 17:58:11,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 18:01:41,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 18:01:51,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 18:02:23,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 18:02:23,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 18:06:55,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 18:06:55,41.0%,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 18:07:05,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 18:07:31,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 18:07:31,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 18:12:56,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 18:13:03,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 18:19:40,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 18:19:48,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 18:20:15,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 18:20:25,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 18:21:10,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 18:21:10,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 18:21:14,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 18:21:14,battery_charged_on,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 18:21:21,screen_off,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 18:42:10,screen_on,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 18:42:10,battery_charged_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 18:42:10,43.0%,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 18:42:21,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 19:33:24,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 19:33:24,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 19:33:24,32.0%,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 19:38:19,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 19:38:26,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 19:40:31,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 19:40:38,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 19:43:34,Unknown,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 19:43:36,4G,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 19:46:58,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 19:47:05,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 19:47:11,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 19:47:11,battery_charged_on,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 19:47:18,screen_off,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 20:40:46,screen_on,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 20:40:46,37.0%,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 20:40:56,screen_unlock,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 20:41:31,screen_off,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 20:41:31,screen_lock,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 21:42:40,screen_on,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 21:42:40,45.0%,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 21:42:50,screen_unlock,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 21:43:10,battery_charged_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 21:43:13,battery_charged_on,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 21:43:35,Unknown,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 21:43:36,4G,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 21:43:44,screen_off,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 21:43:44,screen_lock,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 21:51:20,screen_on,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 21:51:26,battery_charged_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 21:51:31,battery_charged_on,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 21:52:08,screen_off,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 22:04:19,screen_on,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 22:04:19,47.0%,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 22:04:29,screen_off,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 22:57:44,screen_on,mobile,In charge,76,30,Not available
8,vivo 1807,False,4 days 22:57:44,battery_charged_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 22:57:44,52.0%,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 22:58:02,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 22:58:15,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 22:58:25,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 22:59:25,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 22:59:25,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 23:00:07,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 23:00:17,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 23:01:04,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 23:01:04,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 23:09:53,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 23:10:00,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 23:18:14,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 23:18:24,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 23:19:04,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 23:19:04,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 23:29:16,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 23:29:23,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 23:33:47,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 23:33:47,51.0%,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 23:33:47,Unknown,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 23:33:57,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 23:33:57,4G,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 23:43:36,50.0%,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 23:43:36,Unknown,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,4 days 23:43:38,4G,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:01:11,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:01:11,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:01:11,47.0%,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:02:40,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:02:47,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:04:08,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:04:18,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:06:07,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:06:07,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:07:29,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:07:39,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:08:13,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:08:13,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:09:02,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:09:12,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:11:17,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:11:17,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:11:17,46.0%,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:12:14,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:12:24,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:13:16,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:13:16,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:13:32,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:13:42,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:14:38,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:14:38,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:22:04,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:22:04,45.0%,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:22:14,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:23:40,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:23:40,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:23:42,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:23:52,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:24:54,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:24:54,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:25:58,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:26:08,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:26:19,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:26:27,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:28:54,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:29:02,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:29:02,44.0%,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:29:02,Unknown,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:29:06,4G,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:32:12,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:32:12,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:32:27,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:32:37,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:33:32,Unknown,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:34:08,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:34:08,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:58:40,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:58:40,43.0%,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:58:45,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:58:45,4G,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:59:14,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 00:59:14,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 01:28:49,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 01:28:53,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 01:29:45,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 01:29:45,battery_charged_on,mobile,In charge,76,30,Not available
8,vivo 1807,False,5 days 01:29:55,screen_unlock,mobile,In charge,76,30,Not available
8,vivo 1807,False,5 days 01:30:38,44.0%,mobile,In charge,76,30,Not available
8,vivo 1807,False,5 days 01:30:38,Unknown,mobile,In charge,76,30,Not available
8,vivo 1807,False,5 days 01:31:08,screen_off,mobile,In charge,76,30,Not available
8,vivo 1807,False,5 days 01:31:08,screen_lock,mobile,In charge,76,30,Not available
8,vivo 1807,False,5 days 01:56:57,screen_on,mobile,In charge,76,30,Not available
8,vivo 1807,False,5 days 01:56:57,battery_charged_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 01:56:57,49.0%,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 01:57:04,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 02:37:39,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 02:37:44,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 02:37:44,4G,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 02:39:45,battery_charged_on,mobile,In charge,76,30,Not available
8,vivo 1807,False,5 days 02:41:33,screen_off,mobile,In charge,76,30,Not available
8,vivo 1807,False,5 days 02:41:33,screen_lock,mobile,In charge,76,30,Not available
8,vivo 1807,False,5 days 02:41:33,51.0%,mobile,In charge,76,30,Not available
8,vivo 1807,False,5 days 02:51:08,screen_on,mobile,In charge,76,30,Not available
8,vivo 1807,False,5 days 02:51:08,53.0%,mobile,In charge,76,30,Not available
8,vivo 1807,False,5 days 02:51:18,screen_unlock,mobile,In charge,76,30,Not available
8,vivo 1807,False,5 days 02:59:30,screen_off,mobile,In charge,76,30,Not available
8,vivo 1807,False,5 days 02:59:30,screen_lock,mobile,In charge,76,30,Not available
8,vivo 1807,False,5 days 03:08:26,screen_on,mobile,In charge,76,30,Not available
8,vivo 1807,False,5 days 03:08:26,55.0%,mobile,In charge,76,30,Not available
8,vivo 1807,False,5 days 03:08:36,screen_unlock,mobile,In charge,76,30,Not available
8,vivo 1807,False,5 days 03:11:18,screen_off,mobile,In charge,76,30,Not available
8,vivo 1807,False,5 days 03:11:18,screen_lock,mobile,In charge,76,30,Not available
8,vivo 1807,False,5 days 03:13:47,screen_on,mobile,In charge,76,30,Not available
8,vivo 1807,False,5 days 03:13:57,screen_unlock,mobile,In charge,76,30,Not available
8,vivo 1807,False,5 days 03:17:26,screen_off,mobile,In charge,76,30,Not available
8,vivo 1807,False,5 days 03:17:26,screen_lock,mobile,In charge,76,30,Not available
8,vivo 1807,False,5 days 03:17:26,56.0%,mobile,In charge,76,30,Not available
8,vivo 1807,False,5 days 03:17:27,screen_on,mobile,In charge,76,30,Not available
8,vivo 1807,False,5 days 03:17:27,battery_charged_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 03:17:34,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 03:43:39,Unknown,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 05:43:40,54.0%,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 07:43:41,53.0%,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 09:43:44,4G,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 11:43:43,51.0%,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 11:43:43,Unknown,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 12:02:36,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 12:02:36,4G,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 12:02:46,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 12:05:26,Unknown,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 12:49:32,61.0%,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 12:49:32,4G,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 12:50:02,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 12:50:02,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 12:50:02,60.0%,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 13:40:11,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 13:40:11,59.0%,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 13:40:22,screen_unlock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 13:42:02,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 13:42:02,screen_lock,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 13:45:12,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 13:45:19,screen_off,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 13:45:20,screen_on,mobile,Not in charge,76,30,Not available
8,vivo 1807,False,5 days 13:45:22,screen_unlock,mobile,Not in charge,76,30,Not available
