Dataset,Batch Size,Device,Nbr Epoch,Training Time,Training Energy,Training Carbon,Accuracy,CPU Energy,GPU Energy,RAM Energy
MNIST,32,cpu,1,39.17792797088623,0.0012364388697134,6.800413783423938e-05,98.57,0.0010091022958923,0.0001003547289021,0.0001269818449189
MNIST,32,cpu,1,40.69012236595154,0.0012855961838703,7.070779011287184e-05,98.51,0.0010484907390697,0.0001052225411208,0.0001318829036798
MNIST,32,cpu,1,40.44980072975159,0.0012789173419632,7.034045380797706e-05,98.53,0.0010421652020648,0.000105648067524,0.0001311040723743
MNIST,32,cpu,1,40.23446011543274,0.001267835052203,6.97309278711678e-05,98.53,0.0010332816357913,0.0001041472983984,0.0001304061180133
MNIST,32,cpu,1,40.04347825050354,0.0012666482645928,6.966565455260566e-05,98.41,0.0010322919183328,0.0001045681077639,0.000129788238496
MNIST,32,cpu,1,38.70664310455322,0.0012265338423969,6.745936133183291e-05,98.48,0.0009979798108832,0.0001030987751436,0.0001254552563701
MNIST,32,cpu,1,39.07873964309693,0.00123732665068,6.805296578740134e-05,98.55,0.001005374834577,0.000105291491483,0.0001266603246199
MNIST,32,cpu,1,39.19255089759827,0.0012398429159103,6.819136037506806e-05,98.6,0.0010124087335374,0.000100404943192,0.0001270292391808
MNIST,32,cpu,1,39.71666216850281,0.0012512317911022,6.881774851062375e-05,98.66,0.0010209073047807,0.000101595841431,0.0001287286448904
MNIST,32,cpu,1,39.20561861991882,0.001241573249146,6.8286528703033e-05,98.43,0.0010110155749229,0.000103485963886,0.000127071710337
MNIST,32,cpu,1,40.97473740577698,0.0012917462263248,7.10460424478686e-05,98.47,0.001052710108834,0.0001062298297361,0.0001328062877546
MNIST,32,cpu,1,43.970497608184814,0.0013878849309342,7.633367120138416e-05,98.45,0.001131722692044,0.0001136469599808,0.0001425152789093
MNIST,32,cpu,1,39.32548451423645,0.001244908690434,6.846997797387519e-05,98.46,0.0010136752959395,0.0001037724875755,0.0001274609069189
MNIST,32,cpu,1,39.61805057525635,0.0012568398294541,6.91261906199801e-05,98.57,0.0010217219873769,0.0001067095151074,0.0001284083269697
MNIST,32,cpu,1,38.82602882385254,0.001224592456218,6.735258509199402e-05,98.43,0.0009982512133225,0.0001004996204781,0.0001258416224173
MNIST,32,cpu,1,39.309934854507446,0.0012478266925623,6.863046809092775e-05,98.5,0.0010113579476968,0.0001090590487551,0.0001274096961103
MNIST,32,cpu,1,39.02085280418396,0.0012317971490519,6.774884319785468e-05,98.51,0.001004470583298,0.0001008538507938,0.00012647271496
MNIST,32,cpu,1,38.99453687667847,0.0012270544012052,6.748799206628803e-05,98.58,0.001000909951005,9.975702914774418e-05,0.0001263874210523
MNIST,32,cpu,1,38.84933567047119,0.0012299631425286,6.764797283907401e-05,98.33,0.0010013709180405,0.0001026751922386,0.0001259170322494
